# What each kind of creature takes from each element: a damage
# multiplier, higher meaning it is hurt more. 0 is immune.
# wcid,name,health,slash,pierce,bludgeon,cold,fire,acid,electric,nether,
# tolerance,level
# health is how much it has at full, 0 when not recorded: what tells a
# thing worth spending a vulnerability on from one that dies first.
# An empty column means the creature has no figure for that element.
# tolerance is the server's flags for when it will attack; empty means
# it attacks whatever comes near. level is what it is worth killing,
# empty when it has none. Between them they tell a Rabbit from a
# Revenant, both of which stand there until they are hit.
# Regenerate with reference/scripts/data/creatures.sh (reads the ACE
# world database, the community's reconstruction of retail's server
# data; the client has no copy of its own).
24962,Olthoi Noble Grub,200,0.65,0.7,0.75,0.6,0.55,0.25,0.45,,,60
24963,Olthoi Nymph Grub,57,0.65,0.7,0.75,0.6,0.55,0.25,0.45,,,9
24964,Olthoi Soldier Grub,100,0.65,0.7,0.75,0.6,0.55,0.25,0.45,,,35
25283,Rooster,3,0.86,0.8,,0.86,1,0.8,1,,64,7
25285,Gotrok Extas,450,0.5,0.5,0.5,0.35,0.25,0.8,0.85,,,105
25291,K'nath T'amt,3000,0.75,0.86,0.58,0.75,1,1,1,,,160
25292,K'nath Thea'reh,3000,0.75,0.86,0.58,0.75,1,1,1,,,160
25293,K'nath X'ela,3000,0.75,0.86,0.58,0.75,1,1,1,,,160
25314,Undead Mechanic,275,1,1,1,1,1,1,1,,,67
25341,Olthoi Sentinel,3000,0.6,0.65,0.7,0.35,0.35,0.35,0.35,,,160
25345,Falatacot Abbess,2160,0.4,0.45,0.65,0.55,0.7,0.65,0.6,,,160
25346,Falatacot Consort,1510,0.6,0.55,0.85,0.75,0.85,0.85,0.8,,,115
25347,Falatacot Matriarch,1800,0.6,0.55,0.85,0.75,0.85,0.85,0.8,,,135
25348,Falatacot Patrician,1800,0.6,0.55,0.85,0.75,0.9,0.85,0.8,,,135
25349,Virindi Profane,500,1,1,1,0.65,1,1,0.65,,,100
25375,Magically Sealed Dais,370,1,1,1,1,1,1,1,,,3861
25387,Living Tome,5000,1,1,1,1,1,1,1,,,14194
25388,Representative of the Singularity,5000,1,1,1,1,1,1,1,,,400
25450,A small pile of rocks,275,1,1,1,1,1,1,1,,,66
25452,Olthoi Keeper,350,0.75,1,1,0.75,0.75,0.42,0.25,,,120
25453,Young Olthoi Queen,5000,0.55,0.6,0.65,0.5,0.45,0.25,0.35,,,115
25455,Royal Olthoi Guardian,510,0.75,0.7,1,0.75,0.75,0.25,0.4,,,115
25456,Reinforced Door,3001,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,1,1
25483,Darhy; Assistant to Nuhmudira,95,1,1,1,1,1,1,1,,,5
25484,Renegade's Pack,275,1,1,1,1,1,1,1,,,66
25485,Cydna Wren,38,1,1,1,1,1,1,1,,,15
25486,Hiyp the Toad,38,1,1,1,1,1,1,1,,,15
25489,Pool of Goo,275,1,1,1,1,1,1,1,,,66
25493,Sergeant Maloth,215,1,1,1,1,1,1,1,,,50
25518,Test Emote NPC,110,1,1,1,1,1,1,1,,,5
25552,Olthoi Sentinel,100000,0.6,0.65,0.7,0.35,0.35,0.35,0.35,,,161
25562,Banderling Champion,3000,0.55,0.55,0.55,0.55,0.85,0.35,1.05,,,160
25563,Drudge Seraph Mystic,2500,0.75,0.75,0.75,0.65,0.8,0.9,0.35,,,160
25568,Harraag; Banderling Champion,5800,0.55,0.55,0.55,0.55,0.85,0.35,1.05,,,165
25569,Scrum; Drudge Seraph Mystic,6000,0.75,0.75,0.75,0.65,0.8,0.9,0.35,,,165
25577,WEventCoordinator,110,1,1,1,1,1,1,1,,,5
25578,The Chicken,3,0.86,0.8,0.8,0.86,1,0.8,1,,64,4
25579,Sister Vitriaka,575,0.6,0.55,0.85,0.75,0.85,0.85,0.8,,,120
25580,Sarcophagus,20001,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,1,200
25584,Talira Dain,301,1,1,1,1,1,1,1,,,126
25585,Dalius Kendmar,301,1,1,1,1,1,1,1,,,83
25586,Strange Sclavus,255,1,0.75,0.46,1,0.75,0.25,0.25,,64,115
25587,Torch,275,1,1,1,1,1,1,1,,,155
25596,Amethyst Gromnie,600,0.5,0.5,0.5,0.4,0.4,1,0,,,100
25597,Emerald Gromnie,600,0.5,0.5,0.5,0.4,0.4,0,1,,,100
25598,Ruby Gromnie,600,0.5,0.5,0.5,1,0,0.4,0.4,,,100
25599,Sapphire Gromnie,600,0.5,0.5,0.5,0,1,0.4,0.4,,,100
25600,Hemmik the Sly,200,1,1,1,1,1,1,1,,,85
25601,Acidic Elemental Pool,100,1,1,1,1,1,1,1,,,
25602,Electric Elemental Pool,100,1,1,1,1,1,1,1,,,
25603,Flaming Elemental Pool,100,1,1,1,1,1,1,1,,,
25604,Freezing Elemental Pool,100,1,1,1,1,1,1,1,,,
25659,K'nath I'km,3000,0.75,0.86,0.58,0.75,1,1,1,,,160
25662,Lesser Void Knight,385,1,1,0.7,0.7,1,0.62,0.76,,,100
25663,Void Knight,2150,1,0.5,0.67,0.1,1,0.2,0.5,,,160
25664,Lesser Shadow Wretch,620,1,0.5,0.67,0.1,1,0.2,0.5,,,100
25665,Wretched,2150,1,0.5,0.65,0.1,1,0.2,0.2,,,160
25666,Reinforced Door,3001,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,1,1
25667,Dark Vapor,500,1,1,0.7,0.7,0.1,0.75,0.7,,,135
25672,Aurten Rhell,70,1,1,1,1,1,1,1,,,45
25673,Proselytic Shadow,625,1,1,1,1,1,1,1,,,100
25682,Xavier; Royal Guard,90,1,1,1,1,1,1,1,,,85
25683,Jaenyn; Stone Shaper,5000,1,1,1,1,1,1,1,,,161
25709,Bandit,50,1,1,1,1,1,1,1,,64,15
25711,Argyle,115,1,1,1,1,1,1,1,,,16
25712,Klaus,85,1,1,1,1,1,1,1,,,14
25713,Bookcase,370,1,1,1,1,1,1,1,,,710
25714,Open Journal,201,1,1,1,1,1,1,1,,,48
25715,Dame Brinna O'Shea,180,1,1,1,1,1,1,1,,,75
25716,Encrusted Scroll Case,5000,1,1,1,1,1,1,1,,,8910
25717,Guard Chandler Hammett,70,1,1,1,1,1,1,1,,,45
25718,Key Ring,370,1,1,1,1,1,1,1,,,710
25719,Graven Idol,370,1,1,1,1,1,1,1,,,710
25720,Tree,370,1,1,1,1,1,1,1,,,710
25721,Gentleman Jake Hawkins,85,1,1,1,1,1,1,1,,,8
25722,Sign,5000,1,1,1,1,1,1,1,,,8910
25723,Tree,370,1,1,1,1,1,1,1,,,710
25724,Skeleton,370,1,1,1,1,1,1,1,,,710
25725,Torch,370,1,1,1,1,1,1,1,,,710
25726,Torch,370,1,1,1,1,1,1,1,,,710
25745,Olthoi Eviscerator,350,0.75,0.7,1,0.75,0.75,0.25,0.4,,,85
25746,Olthoi Gardener,110,0.75,1,1,0.75,0.75,0.25,0.4,,,26
25747,Olthoi Larvae,115,0.75,1,1,0.75,0.75,0.42,0.25,,,18
25748,Olthoi Larvae,115,0.75,1,1,0.75,0.75,0.42,0.25,,,18
25749,Olthoi Harvester,100,0.75,1,1,0.75,0.75,0.25,0.4,,,18
25750,Olthoi Legionary,300,0.75,0.7,1,0.75,0.75,0.25,0.4,,,70
25751,Olthoi Legionary,300,0.75,1,1,0.75,0.75,0.25,0.4,,,70
25753,Scold,5000,0.9,0.33,0.33,1,0,0.2,0.33,,,80
25754,Scold Chunk,1250,0.9,0.33,0.33,1,0,0.2,0.33,,,60
25755,Scold Lump,625,0.9,0.33,0.33,1,0,0.2,0.33,,,40
25756,Sam,650,0.8,0.51,0.8,0,1,0.8,0.8,,64,60
25788,Chef Pleist,10,1,1,1,0,1,1,1,,,44
25789,Robert,10,1,1,1,0,1,1,1,,,38
25790,Nip,10,1,1,1,0,1,1,1,,,6
25791,Numb,10,1,1,1,0,1,1,1,,,4
25792,The Mayor,10,1,1,1,0,1,1,1,,,29
25793,Elijah,10,1,1,1,0,1,1,1,,,31
25794,Emma,10,1,1,1,0,1,1,1,,,21
25802,Olthoi Eviscerator,350,0.75,1,1,0.75,0.75,0.25,0.4,,,85
25803,Archfiend,3300,0.55,0.25,0.65,0.3,0.65,0.55,0.4,,,160
25804,Armored Skeleton Lord,478,0.6,0.25,0.75,0.3,0.65,0.4,0.4,,,115
25805,Skeletal Fiend,551,0.6,0.25,0.75,0.3,0.65,0.4,0.4,,,115
25806,Tormenter,3300,0.6,0.25,0.65,0.3,0.65,0.45,0.4,,,160
25807,Chimera,2340,0.65,0.6,0.35,0.05,0.5,0.4,0.85,,,160
25808,Demilich,630,0.75,0.5,0.7,0.1,0.75,0.7,0.75,,,135
25809,Elite Revenant,585,0.55,0.45,0.7,0.1,0.7,0.7,0.55,,,115
25824,Smoldering Brazier,250,1,1,1,1,1,1,1,,,183
25825,Crystal Formation,250,1,1,1,1,1,1,1,,,183
25826,Honshu Takeda,280,1,1,1,1,1,1,1,,,101
25827,Miko Li; Jojii Adherent,250,1,1,1,1,1,1,1,,,53
25828,Ikomi Ra; Jojii Adherent,250,1,1,1,1,1,1,1,,,53
25829,Jojii Shrine,250,1,1,1,1,1,1,1,,,183
25830,Jojii Shrine,250,1,1,1,1,1,1,1,,,1570
25831,Smooth Rocks,250,1,1,1,1,1,1,1,,,183
25832,Han Rin-Jo; Jojii Adherent,250,1,1,1,1,1,1,1,,,53
25844,Snarl,9000,0.8,0.6,1,0.9,0.6,0.6,0.9,,,161
25845,Gikar,9000,0.85,0.85,0.95,0.95,0.75,0.75,0.95,,,170
25846,Puppeteer,9000,1,0.75,0.5,0.9,0.5,0.5,0.9,,,161
25847,Scourge,7500,0.75,0.75,1,0.6,0.25,0.6,1,,,161
25848,Plaguefang,9000,0.8,1,0.75,1,0.65,0.75,0.9,,,160
25849,Atakir; the Dark Prince,10000,1,0.8,1,0.7,0.85,0.85,0.7,,,170
25850,Mangy Carenzi,530,0.8,0.6,1,0.9,0.6,0.6,0.9,,,115
25851,Mottled Carenzi,735,0.8,0.6,1,0.9,0.6,0.6,0.9,,,135
25852,Ravager,2500,0.8,0.6,1,0.9,0.6,0.6,0.9,,,185
25853,Tainted Carenzi,780,0.8,0.6,1,0.9,0.6,0.6,0.9,,,160
25854,Befouled Doll,1050,0.95,0.6,1,1,0.6,0.6,0.9,,,135
25855,Cosseted Doll,950,0.95,0.6,1,1,0.6,0.6,0.9,,,135
25856,Defiled Doll,1100,0.95,0.6,1,1,0.6,0.6,0.9,,,160
25857,Desecrated Doll,1000,0.95,0.6,1,1,0.6,0.6,0.9,,,135
25858,Soiled Doll,900,0.95,0.6,1,1,0.6,0.6,0.9,,,135
25859,Biaka,2130,0.85,0.85,0.95,0.95,0.75,0.75,0.95,,,160
25860,Creeping Margul,595,0.85,0.85,0.95,0.95,0.75,0.75,0.95,,,135
25861,Graal Margul,755,0.85,0.85,0.95,0.95,0.75,0.75,0.95,,,160
25862,Helcan Margul,755,0.85,0.85,0.95,0.95,0.75,0.75,0.95,,,160
25863,Hellion,755,0.85,0.85,0.95,0.95,0.75,0.75,0.95,,,160
25864,Stalking Margul,595,0.85,0.85,0.95,0.95,0.75,0.75,0.95,,,135
25865,Cursed Marionette,6000,1,0.75,0.5,0.9,0.5,0.5,0.9,,,150
25866,Damned Marionette,8000,1,0.75,0.5,0.9,0.5,0.5,0.9,,,155
25867,Malignant Marionette,4000,1,0.75,0.5,0.9,0.5,0.5,0.9,,,145
25868,Colossal Mite,50000,0.8,0.85,0.8,0.75,0.8,0.8,0.75,,,160
25869,Giant Mite,3000,0.8,0.85,0.8,0.75,0.8,0.8,0.75,,,135
25870,Misshapen Mite,800,0.8,0.85,0.8,0.75,0.8,0.8,0.75,,,135
25871,Monstrous Mite,5000,0.8,0.85,0.8,0.75,0.8,0.8,0.75,,,135
25872,Mutated Mite,950,0.8,0.85,0.8,0.75,0.8,0.8,0.75,,,135
25873,Glissnal Nefane,800,1,0.5,0.5,0.9,0.5,0.9,0.5,,,125
25874,Listris Nefane,1000,1,0.5,0.5,0.9,0.5,0.9,0.5,,,130
25875,Parfal Nefane,5000,1,0.5,0.5,0.9,0.5,0.9,0.5,,,145
25876,Sephal Nefane,2000,1,0.5,0.5,0.9,0.5,0.9,0.5,,,135
25877,Contagion Rat,6000,0.75,0.75,1,0.6,0.25,0.6,1,,,135
25878,Infested Rat,800,0.75,0.75,1,0.6,0.25,0.6,1,,,115
25879,Pestilence Rat,1000,0.75,0.75,1,0.6,0.25,0.6,1,,,135
25880,Doomshark,1962,0.8,1,0.75,1,0.65,0.75,0.9,,,160
25881,Ebon Rift,800,0.75,0.75,0.75,0.75,0.25,0.75,0.25,,,135
25882,Schism,1100,0.75,0.75,0.75,0.75,0.25,0.75,0.25,,,160
25883,Tenebrous Rift,900,0.75,0.75,0.75,0.75,0.25,0.75,0.25,,,135
25884,Umbral Rift,1000,0.75,0.75,0.75,0.75,0.25,0.75,0.25,,,160
25885,Dark Zefir,1200,1,0.8,1,0.7,0.85,0.85,0.7,,,135
25886,Dusk Zefir,1000,1,0.8,1,0.7,0.85,0.85,0.7,,,135
25887,Infernal Zefir,8000,1,0.8,1,0.7,0.85,0.85,0.7,,,160
25888,Malevolent Zefir,6000,1,0.8,1,0.7,0.85,0.85,0.7,,,165
25896,Samuel; Former Guardian,195,1,1,1,1,1,1,1,,,45
25951,Jalina al-Hajj,45,1,1,1,1,1,1,1,,,11
25961,Crazed Zharalim,200,1,1,1,1,1,1,1,,,80
25962,Crazed Zharalim,220,1,1,1,1,1,1,1,,,80
25963,Demented Zharalim,220,1,1,1,1,1,1,1,,,80
25964,Demented Zharalim,220,1,1,1,1,1,1,1,,,80
25965,Maddened Zharalim,220,1,1,1,1,1,1,1,,,80
25966,Maddened Zharalim,220,1,1,1,1,1,1,1,,,80
25967,Rayssid Ibn Alhath,400,1,1,1,1,1,1,1,,,80
25968,Rheth Al'Thok,220,1,1,1,1,1,1,1,,,80
25969,Tiyol Ibn Yufaj,220,1,1,1,1,1,1,1,,,80
25974,Yalik Ibn Ujsef,188,1,1,1,1,1,1,1,,,52
25985,Small Creepy Statue,130,1,1,1,1,1,1,1,,,18
25986,Small Creepy Statue,130,1,1,1,1,1,1,1,,,18
25987,Small Creepy Statue,130,1,1,1,1,1,1,1,,,18
25988,Small Creepy Statue,130,1,1,1,1,1,1,1,,,18
25989,Small Creepy Statue,130,1,1,1,1,1,1,1,,,18
25990,Small Creepy Statue,130,1,1,1,1,1,1,1,,,18
25991,Small Creepy Statue,130,1,1,1,1,1,1,1,,,18
25992,Small Creepy Statue,130,1,1,1,1,1,1,1,,,18
26005,Baron Nuvillus,400,0.58,0.25,1,0.3,0.25,0.42,0.4,,,80
26008,Gelidite Golem,555,0.33,0.67,1,0.5,0.5,0.5,0.5,,,100
26011,Skeleton Lord,143,0.58,0.25,1,0.3,0.9,0.42,0.4,,,35
26012,Burun Ruuk Adept,250,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,50
26013,Burun Ruuk Adherent,315,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,80
26014,Burun Ruuk Fiend,385,0.65,0.8,0.5,0.8,0.65,0.1,0.4,,,115
26015,Burun Ruuk Lout,325,0.65,0.8,0.5,0.8,0.65,0.1,0.4,,,100
26016,Burun Ruuk Ruffian,280,0.65,0.8,0.5,0.8,0.65,0.1,0.4,,,80
26017,Burun Ruuk Savage,425,0.65,0.8,0.5,0.8,0.65,0.1,0.4,,,135
26018,Burun Ruuk Scamp,200,0.65,0.8,0.5,0.8,0.65,0.1,0.4,,,40
26019,Burun Ruuk Seer,340,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,100
26020,Burun Ruuk Shaman,460,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,135
26021,Burun Ruuk Soothsayer,410,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,135
26453,Ulgrim the Unruly,160,1,1,1,1,1,1,1,,,85
26457,Ulgrim the Unappreciated,160,1,1,1,1,1,1,1,,,50
26458,Ulgrim the Underhanded,160,1,1,1,1,1,1,1,,,50
26459,Ulgrim the Uncertain,160,1,1,1,1,1,1,1,,,50
26460,Ulgrim the Unintelligible,160,1,1,1,1,1,1,1,,,50
26461,Ulgrim the Uncooperative,160,1,1,1,1,1,1,1,,,50
26462,Ulgrim the Unclean,160,1,1,1,1,1,1,1,,,50
26463,Ulgrim the Underdressed,160,1,1,1,1,1,1,1,,,50
26464,Ulgrim the Unreal,160,1,1,1,1,1,1,1,,,50
26465,Ulgrim the Unlucky,160,1,1,1,1,1,1,1,,,50
26466,Ulgrim the Unbalanced,160,1,1,1,1,1,1,1,,,50
26468,Mighty Oak Golem,275,0.53,0.9,1,0.1,0.4,0.2,0.4,,,80
26469,Ebon Mattekar,475,0.55,0.9,0.85,0.25,0.95,0.75,0.25,,,80
26470,Fire Shreth,550,0.58,0.75,1,1.42,0.25,0.42,0.42,,,100
26516,Ancient Soul,950,0.6,0.55,0.85,0.75,0.85,0.85,0.8,,,135
26517,Consort Ibrexi Jikti,9000,0.55,0.55,0.55,0.9,0.65,0.65,0.9,,,95
26518,Apprentice Jexki Ki,12000,0.5,0.45,0.45,0.75,0.25,0.25,0.8,,,125
26519,Matriarch Kixkti Xri,15000,0.35,0.35,0.35,0.45,0.1,0.1,0.45,,,161
26520,Crypt Spirit,450,0.55,0.45,0.7,0.1,0.7,0.7,0.55,,,120
26521,Grave Spirit,490,1,0.52,0.75,0.1,1,0.75,0.86,,,100
26533,Crimson Brace of Pain,370,1,1,1,1,1,1,1,,,171
26534,Button,370,1,1,1,1,1,1,1,,,710
26535,Crown of Anointed Blood,370,1,1,1,1,1,1,1,,,171
26536,Grearrk; Mosswart Emissary,110,0.55,0.8,0.8,0.38,1,0.3,1,,,26
26537,Portal to Kivik Lir's Temple,370,1,1,1,1,1,1,1,,,171
26538,Sarcophagus of High Matriarch; Ixir Zi,370,1,1,1,1,1,1,1,,,427
26539,Sickle of Writhing Fury,370,1,1,1,1,1,1,1,,,171
26540,Lance of the Bloodletter,370,1,1,1,1,1,1,1,,,171
26541,Ixir Zi's; Staff of Eyes,370,1,1,1,1,1,1,1,,,171
26542,Judge of the Appeasement,370,1,1,1,1,1,1,1,,,171
26543,Wailing Statue,370,1,1,1,1,1,1,1,,,427
26544,Wailing Statue,370,1,1,1,1,1,1,1,,,427
26545,Guardian of the Outer Ward,370,1,1,1,1,1,1,1,,,427
26546,Guardian of the Restless Dead,370,1,1,1,1,1,1,1,,,171
26547,Guardian of the Matriarch's Gaze,370,1,1,1,1,1,1,1,,,171
26548,Arbiter,370,1,1,1,1,1,1,1,,,427
26549,Guardian of the Matriarch's Gaze,370,1,1,1,1,1,1,1,,,171
26550,Guardian of Fury,370,1,1,1,1,1,1,1,,,171
26551,High Matron Arbiter,370,1,1,1,1,1,1,1,,,171
26552,Matron Arbiter,370,1,1,1,1,1,1,1,,,427
26554,Strange Device,370,1,1,1,1,1,1,1,,,276
26555,Strange Device,370,1,1,1,1,1,1,1,,,276
26556,Strange Device,370,1,1,1,1,1,1,1,,,276
26557,Strange Device,370,1,1,1,1,1,1,1,,,276
26558,Guardian of the Crypt,370,1,1,1,1,1,1,1,,,427
26559,Guardian of the Crypt,370,1,1,1,1,1,1,1,,,427
26560,Guardian of the Crypt,370,1,1,1,1,1,1,1,,,427
26561,Guardian of the Crypt,370,1,1,1,1,1,1,1,,,427
26562,Guardian of the Crypt,370,1,1,1,1,1,1,1,,,427
26563,Guardian of the Crypt,370,1,1,1,1,1,1,1,,,427
26564,Guardian of the High Matriarch,370,1,1,1,1,1,1,1,,,171
26565,Guardian of the Matriarch's Gaze,370,1,1,1,1,1,1,1,,,171
26566,Guardian of the Sacrificial Urns,370,1,1,1,1,1,1,1,,,171
26567,Judge of the Sacrifice,370,1,1,1,1,1,1,1,,,171
26568,Wailing Statue,370,1,1,1,1,1,1,1,,,427
26569,Ensorcelled Falchion,370,1,1,1,1,1,1,1,,,171
26570,Temple Apprentice Controller,60,1,1,1,1,1,1,1,,,15
26571,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
26572,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
26573,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
26574,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
26575,Temple Consort Controller,60,1,1,1,1,1,1,1,,,15
26576,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
26577,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
26578,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
26579,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
26581,Temple Matriarch Controller,60,1,1,1,1,1,1,1,,,15
26582,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
26583,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
26584,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
26585,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
26586,Offering Urn,370,1,1,1,1,1,1,1,,,171
26587,Odd Looking Vine,370,1,1,1,1,1,1,1,,,710
26635,Offering Table,370,1,1,1,1,1,1,1,,,276
26650,Button,370,1,1,1,1,1,1,1,,,710
26651,Button,370,1,1,1,1,1,1,1,,,710
26652,Button,370,1,1,1,1,1,1,1,,,710
26653,Button,370,1,1,1,1,1,1,1,,,710
26654,Button,370,1,1,1,1,1,1,1,,,710
26655,Button,370,1,1,1,1,1,1,1,,,710
26656,Button,370,1,1,1,1,1,1,1,,,710
26657,Offering Table,370,1,1,1,1,1,1,1,,,276
26658,Offering Table,370,1,1,1,1,1,1,1,,,276
26668,Offering Urn,370,1,1,1,1,1,1,1,,,171
26669,Offering Urn,370,1,1,1,1,1,1,1,,,171
26670,Bronze Armoredillo Pup,50,0.53,1,0.5,0.95,0.5,0.7,0.95,,64,16
26671,Brown Armoredillo Pup,30,0.53,1,0.5,0.95,0.5,0.7,0.95,,64,4
26672,Sandy Armoredillo Pup,65,0.53,1,0.5,0.95,0.5,0.7,0.95,,64,16
26673,Spikey Armoredillo Pup,40,0.53,1,0.5,0.95,0.5,0.7,0.95,,64,5
26674,Spiny Armoredillo Pup,25,0.53,1,0.5,0.95,0.5,0.7,0.95,,64,2
26675,Stony Armoredillo Pup,50,0.53,1,0.5,0.95,0.5,0.7,0.95,,64,7
26676,Chick,1,0.86,0.8,0.8,0.86,1,0.8,1,,64,4
26677,Dire Mattie,96,0.58,0.9,0.86,0.25,1,0.75,0.25,,64,33
26678,Great Mattie,43,0.58,0.9,0.86,0.25,1,0.75,0.25,,64,16
26679,Snowy Mattie,38,0.58,0.9,0.86,0.4,1,0.75,0.4,,64,12
26680,White Mattie,35,0.58,0.9,0.86,0.4,1,0.75,0.4,,64,9
26681,Glissnal Niffling,60,1,0.5,0.5,0.91,0.5,0.91,0.5,,64,19
26682,Listris Niffling,48,1,0.5,0.5,0.91,0.5,0.91,0.5,,64,16
26683,Parfal Niffling,17,1,0.5,0.5,0.91,0.5,0.91,0.5,,64,12
26684,Blood Shrethlet,20,0.58,0.75,1,1,0.5,1,0.6,,64,7
26685,Carrion Shrethlet,15,0.8,0.8,1,1.42,0.8,1,0.85,,64,5
26686,Gnawer Shrethlet,8,0.9,0.9,1,1.42,0.8,1,0.85,,64,2
26687,Hunter Shrethlet,35,0.58,0.75,1,1,0.5,0.42,0.5,,64,11
26688,Vorous Shrethlet,40,0.58,0.75,1,1,0.5,0.42,0.5,,64,14
26689,Field Ursuin Cub,55,0.58,1,0.58,0.58,0.86,0.58,0.58,,64,9
26690,Linvak Ursuin Cub,100,0.58,1,0.58,0.58,0.86,0.58,0.58,,64,30
26691,Scavenger Ursuin Cub,25,0.75,1,0.75,0.75,0.86,0.75,0.75,,64,2
26692,Ursuin Slasher Cub,100,0.58,1,0.58,0.58,0.86,0.58,0.58,,64,30
26693,Tiofor Ursuin Cub,65,0.58,1,0.58,0.58,0.86,0.58,0.58,,64,16
27097,Burun Ruuk Adept,250,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,50
27098,Burun Ruuk Adherent,315,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,80
27099,Burun Ruuk Ruffian,280,0.65,0.8,0.5,0.8,0.65,0.1,0.4,,,80
27100,Burun Ruuk Scamp,200,0.65,0.8,0.5,0.8,0.65,0.1,0.4,,,40
27117,Translator Aun Laokhe,60,1,1,1,1,1,1,1,,,50
27131,Burun Ruuk Adherent Overseer,315,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,79
27132,Burun Ruuk Seer Watcher,340,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,100
27133,Burun Ruuk Shaman Keeper,460,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,140
27134,Burun Ruuk Soothsayer Leader,410,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,120
27135,Irkith Stalk,310,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,95
27136,Ithik Stalk,150,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,35
27137,Slithits Spthis,210,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,70
27138,Ancient Soul,600,0.6,0.55,0.85,0.75,0.85,0.85,0.8,,,135
27139,Crypt Spirit,415,0.65,0.65,0.65,0.65,0.65,0.65,0.65,,,110
27140,Grave Spirit,345,1,0.52,0.75,0.1,1,0.75,0.86,,,85
27141,Restless Soul,525,0.6,0.55,0.85,0.75,0.9,0.85,0.8,,,125
27146,Bladed Bow of Impaling,370,1,1,1,1,1,1,1,,,171
27147,Vile Scourge,370,1,1,1,1,1,1,1,,,171
27148,Fist of Massacre,370,1,1,1,1,1,1,1,,,171
27149,Vein-Thirst Kurki,370,1,1,1,1,1,1,1,,,171
27150,Sarcophagus of High Matriarch; Liazk Itzi,370,1,1,1,1,1,1,1,,,427
27151,Scroll of Alacrity of the Conclave,370,1,1,1,1,1,1,1,,,171
27152,Scroll of Vivify the Conclave,370,1,1,1,1,1,1,1,,,171
27153,Scroll of Acumen of the Conclave,370,1,1,1,1,1,1,1,,,171
27154,Scroll of Speed the Conclave,370,1,1,1,1,1,1,1,,,171
27155,Scroll of Volition of the Conclave,370,1,1,1,1,1,1,1,,,171
27156,Scroll of Empowering the Conclave,370,1,1,1,1,1,1,1,,,171
27157,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
27158,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
27159,Eye of the Watcher,370,1,1,1,1,1,1,1,,,276
27160,Guardian,370,1,1,1,1,1,1,1,,,276
27161,Guardian,370,1,1,1,1,1,1,1,,,171
27162,Guardian,370,1,1,1,1,1,1,1,,,171
27163,Guardian,370,1,1,1,1,1,1,1,,,171
27164,Guardian,370,1,1,1,1,1,1,1,,,171
27165,Guardian,370,1,1,1,1,1,1,1,,,171
27166,Guardian of the High Matriarch,370,1,1,1,1,1,1,1,,,171
27167,Guardian,370,1,1,1,1,1,1,1,,,171
27168,Guardian,370,1,1,1,1,1,1,1,,,171
27169,Defender of Liazk Itzi's Crypt,370,1,1,1,1,1,1,1,,,171
27170,Strange Device,370,1,1,1,1,1,1,1,,,276
27171,Strange Device,370,1,1,1,1,1,1,1,,,276
27172,Strange Device,370,1,1,1,1,1,1,1,,,276
27173,Strange Device,370,1,1,1,1,1,1,1,,,276
27174,Odd Looking Vine,370,1,1,1,1,1,1,1,,,710
27238,Guardian,370,1,1,1,1,1,1,1,,,171
27239,Guardian,370,1,1,1,1,1,1,1,,,171
27240,Guardian of the High Matriarch,370,1,1,1,1,1,1,1,,,171
27241,Guardian,370,1,1,1,1,1,1,1,,,171
27251,Adara al-Rajin,45,1,1,1,1,1,1,1,,,11
27253,Sluice Gate,15,1,1,1,1,1,1,1,,,5
27254,Copper Golem Kingpin,1100,0.33,0.5,0.83,0.2,0.1,1,1,,,40
